jurisdictionId,state,printedPathwayIn,drawnPathwayIn,classification
"ar-desha-desha-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-drew-drew-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-faulkner-conway","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-faulkner-faulkner-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-franklin-franklin-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-fulton-fulton-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-garland-hot-springs","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-garland-garland-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-grant-grant-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-greene-greene-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-hempstead-hempstead-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-hot-spring-hot-spring-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-howard-howard-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-independence-independence-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-izard-izard-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-jackson-jackson-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-jefferson-pine-bluff","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-jefferson-jefferson-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-johnson-johnson-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-lafayette-lafayette-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-lawrence-lawrence-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-lee-lee-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-lincoln-lincoln-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-little-river-little-river-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-logan-logan-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-lonoke-lonoke-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-madison-madison-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-marion-marion-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-miller-texarkana","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-miller-miller-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-mississippi-mississippi-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-monroe-monroe-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-montgomery-montgomery-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-nevada-nevada-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-newton-newton-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-ouachita-ouachita-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-perry-perry-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-phillips-phillips-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-pike-pike-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-poinsett-poinsett-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-polk-polk-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-pope-pope-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-prairie-prairie-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-pulaski-north-little-rock","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-pulaski-pulaski-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-randolph-randolph-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-saline-saline-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-scott-scott-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-searcy-searcy-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-sebastian-fort-smith","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-sebastian-sebastian-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-sevier-sevier-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-sharp-sharp-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-st-francis-st-francis-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-stone-stone-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-union-union-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-van-buren-van-buren-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-washington-fayetteville","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-washington-springdale","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-washington-washington-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-white-white-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-woodruff-woodruff-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ar-yell-yell-county","AR","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"as-eastern-eastern-county","AS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"as-manua-manua-county","AS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"as-rose-island-rose-island-county","AS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"as-swains-island-swains-island-county","AS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"as-western-western-county","AS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"az-apache-apache-county","AZ","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"az-cochise-sierra-vista","AZ","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"az-cochise-cochise-county","AZ","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"az-coconino-flagstaff","AZ","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"az-coconino-sedona","AZ","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"az-coconino-coconino-county","AZ","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"az-gila-payson","AZ","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"az-gila-gila-county","AZ","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"az-graham-graham-county","AZ","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"az-greenlee-greenlee-county","AZ","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"az-la-paz-la-paz-county","AZ","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"az-maricopa-gilbert","AZ","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"az-maricopa-glendale","AZ","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"az-maricopa-goodyear","AZ","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"az-maricopa-peoria","AZ","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"az-maricopa-queen-creek","AZ","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"az-maricopa-surprise","AZ","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"az-maricopa-maricopa-county","AZ","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"az-mohave-bullhead-city","AZ","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"az-mohave-kingman","AZ","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"az-mohave-lake-havasu-city","AZ","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"az-mohave-mohave-county","AZ","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"az-navajo-show-low","AZ","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"az-navajo-navajo-county","AZ","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"az-pinal-apache-junction","AZ","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"az-pinal-casa-grande","AZ","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"az-pinal-maricopa","AZ","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"az-pinal-pinal-county","AZ","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"az-santa-cruz-nogales","AZ","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"az-santa-cruz-santa-cruz-county","AZ","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"az-yavapai-prescott","AZ","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"az-yavapai-prescott-valley","AZ","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"az-yavapai-yavapai-county","AZ","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"az-yuma-yuma-county","AZ","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"az-yuma-yuma","AZ","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"ca-alameda-berkeley","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-alameda-fremont","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-alameda-hayward","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-alameda-alameda-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-alpine-alpine-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-amador-amador-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-butte-butte-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-calaveras-calaveras-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-colusa-colusa-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-contra-costa-antioch","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-contra-costa-concord","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-contra-costa-richmond","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-del-norte-del-norte-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-el-dorado-el-dorado-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-fresno-clovis","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-fresno-fresno-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-glenn-glenn-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-humboldt-humboldt-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-imperial-imperial-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-inyo-inyo-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-kern-kern-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-kings-kings-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-lake-lake-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-lassen-lassen-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-los-angeles-glendale","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-los-angeles-lancaster","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-los-angeles-palmdale","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-los-angeles-pasadena","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-los-angeles-santa-clarita","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-madera-madera-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-marin-marin-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-mariposa-mariposa-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-mendocino-mendocino-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-merced-merced","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-merced-merced-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-modoc-modoc-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-mono-mono-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-monterey-salinas","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-monterey-monterey-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-napa-napa-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-nevada-nevada-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-orange-fullerton","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-orange-huntington-beach","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-orange-orange","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-orange-santa-ana","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-orange-orange-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-placer-placer-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-plumas-plumas-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-sacramento-sacramento-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-san-benito-san-benito-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-san-francisco-san-francisco","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-san-francisco-san-francisco-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-san-joaquin-san-joaquin-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-san-luis-obispo-san-luis-obispo-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-san-mateo-redwood-city","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-san-mateo-san-mateo","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-san-mateo-san-mateo-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-santa-barbara-santa-barbara-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-santa-clara-mountain-view","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-santa-clara-palo-alto","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-santa-clara-sunnyvale","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-santa-clara-santa-clara-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-santa-cruz-santa-cruz-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-shasta-shasta-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-sierra-sierra-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-siskiyou-siskiyou-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-solano-solano-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-sonoma-sonoma-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-stanislaus-stanislaus-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-sutter-sutter-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-tehama-tehama-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-trinity-trinity-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-tulare-tulare-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-tulare-visalia","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-tuolumne-tuolumne-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-ventura-oxnard","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-ventura-simi-valley","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-ventura-thousand-oaks","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-ventura-ventura","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-yolo-yolo-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ca-yuba-yuba-county","CA","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-adams-thornton","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-adams-adams-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-adams-westminster","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-alamosa-alamosa-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-arapahoe-englewood","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-arapahoe-littleton","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-arapahoe-arapahoe-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-archuleta-archuleta-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-baca-baca-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-bent-bent-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-boulder-longmont","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-boulder-boulder-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-broomfield-broomfield-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-chaffee-chaffee-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-cheyenne-cheyenne-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-clear-creek-clear-creek-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-conejos-conejos-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-costilla-costilla-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-crowley-crowley-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-custer-custer-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-delta-delta-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-denver-denver-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-dolores-dolores-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-douglas-castle-rock","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-douglas-parker","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-douglas-douglas-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-eagle-eagle-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-el-paso-el-paso-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-elbert-elbert-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-fremont-fremont-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-garfield-garfield-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-gilpin-gilpin-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-grand-grand-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-gunnison-gunnison-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-hinsdale-hinsdale-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-huerfano-huerfano-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-jackson-jackson-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-jefferson-arvada","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-kiowa-kiowa-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-kit-carson-kit-carson-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-la-plata-durango","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-la-plata-la-plata-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-lake-lake-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-larimer-fort-collins","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-larimer-loveland","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-larimer-larimer-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-las-animas-las-animas-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-lincoln-lincoln-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-logan-logan-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-mesa-grand-junction","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-mesa-mesa-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-mineral-mineral-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-moffat-moffat-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-montezuma-montezuma-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-montrose-montrose-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-morgan-morgan-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-otero-otero-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-ouray-ouray-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-park-park-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-phillips-phillips-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-pitkin-aspen","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-pitkin-pitkin-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-prowers-prowers-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-pueblo-pueblo","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-pueblo-pueblo-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-rio-blanco-rio-blanco-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-rio-grande-rio-grande-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-routt-routt-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-saguache-saguache-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-san-juan-san-juan-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-san-miguel-san-miguel-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-sedgwick-sedgwick-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-summit-summit-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-teller-teller-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-washington-washington-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-weld-greeley","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-weld-weld-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"co-yuma-yuma-county","CO","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ct-fairfield-danbury","CT","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ct-fairfield-norwalk","CT","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ct-fairfield-stamford","CT","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ct-fairfield-fairfield-county","CT","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ct-hartford-bristol","CT","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ct-hartford-new-britain","CT","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ct-hartford-hartford-county","CT","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ct-litchfield-litchfield-county","CT","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ct-middlesex-middlesex-county","CT","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ct-new-haven-meriden","CT","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ct-new-haven-new-haven","CT","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ct-new-haven-new-haven-county","CT","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ct-new-haven-waterbury","CT","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ct-new-london-new-london-county","CT","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ct-tolland-tolland-county","CT","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ct-windham-windham-county","CT","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"de-kent-dover","DE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"de-kent-smyrna","DE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"de-kent-kent-county","DE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"de-new-castle-middletown","DE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"de-new-castle-newark","DE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"de-new-castle-new-castle-county","DE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"de-sussex-milford","DE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"de-sussex-rehoboth-beach","DE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"de-sussex-sussex-county","DE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"fl-alachua-gainesville","FL","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"fl-alachua-alachua-county","FL","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"fl-baker-baker-county","FL","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"fl-bay-panama-city","FL","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"fl-bay-bay-county","FL","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"fl-bradford-bradford-county","FL","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"fl-brevard-melbourne","FL","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"fl-brevard-palm-bay","FL","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"fl-brevard-brevard-county","FL","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"fl-broward-hollywood","FL","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"fl-broward-broward-county","FL","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"fl-calhoun-calhoun-county","FL","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"fl-charlotte-charlotte-county","FL","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"fl-citrus-citrus-county","FL","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"fl-clay-clay-county","FL","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"fl-collier-collier-county","FL","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"fl-columbia-columbia-county","FL","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"fl-desoto-desoto-county","FL","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"fl-dixie-dixie-county","FL","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"fl-duval-duval-county","FL","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"fl-escambia-pensacola","FL","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"fl-escambia-escambia-county","FL","36","36","SAME_VALUE_DIFFERENT_SOURCE"
